ordernumber,order_date,ship_date,customer_name_index,channel,currency_code,warehouse_code,delivery_region_index,product_description_index,order_quantity,unit_selling_price,unit_cost,sales,total_cost,profit
SO - 0002662,02-12-2018,16-12-2018,44,Wholesale,GBP,GUT930,65,1,12,3604.6,2234.852,43255.2,26818.224,16436.976
SO - 0004032,03-12-2018,18-12-2018,8,Wholesale,GBP,GUT930,16,2,6,1105.5,851.235,6633,5107.41,1525.59
SO - 0001319,04-12-2018,12-12-2018,34,Wholesale,GBP,GUT930,33,11,6,3973.1,2423.591,23838.6,14541.546,9297.054
SO - 0005386,07-12-2018,21-12-2018,50,Wholesale,GBP,GUT930,25,7,7,3879.3,2754.303,27155.1,19280.121,7874.979
SO - 000227,08-12-2018,11-12-2018,32,Wholesale,GBP,GUT930,46,7,6,750.4,360.192,4502.4,2161.152,2341.248
SO - 000391,09-12-2018,19-12-2018,30,Wholesale,GBP,GUT930,12,1,8,676.7,466.923,5413.6,3735.384,1678.216
SO - 0006445,21-12-2018,26-12-2018,24,Wholesale,GBP,GUT930,79,1,6,1025.1,635.562,6150.6,3813.372,2337.228
SO - 0001991,24-12-2018,03-01-2019,31,Wholesale,GBP,GUT930,88,11,5,1721.9,1394.739,8609.5,6973.695,1635.805
SO - 0002338,26-12-2018,10-01-2019,23,Wholesale,GBP,GUT930,64,2,11,254.6,178.22,2800.6,1960.42,840.18
SO - 0006987,26-12-2018,08-01-2019,22,Wholesale,GBP,GUT930,10,8,7,1969.8,1634.934,13788.6,11444.538,2344.062
SO - 0002468,03-01-2019,21-01-2019,4,Wholesale,GBP,GUT930,5,13,8,1983.2,1348.576,15865.6,10788.608,5076.992
SO - 0003199,04-01-2019,12-01-2019,35,Wholesale,GBP,GUT930,76,11,7,3865.9,1700.996,27061.3,11906.972,15154.328
SO - 0003779,06-01-2019,21-01-2019,32,Wholesale,GBP,GUT930,70,7,8,1715.2,1011.968,13721.6,8095.744,5625.856
SO - 0001795,10-01-2019,16-01-2019,26,Wholesale,GBP,GUT930,1,11,9,4006.6,3205.28,36059.4,28847.52,7211.88
SO - 0001227,12-01-2019,30-01-2019,50,Wholesale,GBP,GUT930,72,5,11,824.1,395.568,9065.1,4351.248,4713.852
SO - 0001447,16-01-2019,03-02-2019,39,Wholesale,GBP,GUT930,69,5,10,3932.9,1612.489,39329,16124.89,23204.11
SO - 0004895,19-01-2019,25-01-2019,9,Wholesale,GBP,GUT930,31,13,7,5855.8,4216.176,40990.6,29513.232,11477.368
SO - 0001509,22-01-2019,30-01-2019,37,Wholesale,GBP,GUT930,27,1,7,2412,1423.08,16884,9961.56,6922.44
SO - 0004636,22-01-2019,26-01-2019,23,Wholesale,GBP,GUT930,23,11,7,3182.5,1782.2,22277.5,12475.4,9802.1
SO - 0006980,24-01-2019,05-02-2019,43,Wholesale,GBP,GUT930,20,10,9,6016.6,3429.462,54149.4,30865.158,23284.242
SO - 0004941,05-02-2019,09-02-2019,31,Wholesale,GBP,NXH382,21,1,11,891.1,507.927,9802.1,5587.197,4214.903
SO - 0006367,09-02-2019,12-02-2019,23,Wholesale,GBP,NXH382,88,2,11,783.9,399.789,8622.9,4397.679,4225.221
SO - 0007795,12-02-2019,23-02-2019,24,Wholesale,GBP,NXH382,40,7,10,1105.5,840.18,11055,8401.8,2653.2
SO - 0001871,13-02-2019,01-03-2019,14,Wholesale,GBP,NXH382,3,11,7,904.5,732.645,6331.5,5128.515,1202.985
SO - 0002544,16-02-2019,21-02-2019,19,Wholesale,GBP,NXH382,100,2,6,1239.5,1028.785,7437,6172.71,1264.29
SO - 0007593,27-02-2019,15-03-2019,12,Wholesale,GBP,NXH382,60,6,12,227.8,107.066,2733.6,1284.792,1448.808
SO - 0001398,01-03-2019,06-03-2019,17,Wholesale,GBP,NXH382,28,11,12,1011.7,435.031,12140.4,5220.372,6920.028
SO - 0001406,01-03-2019,14-03-2019,23,Wholesale,GBP,NXH382,79,1,11,1206,916.56,13266,10082.16,3183.84
SO - 0003967,03-03-2019,09-03-2019,4,Wholesale,GBP,NXH382,79,1,9,1715.2,977.664,15436.8,8798.976,6637.824
SO - 0006204,03-03-2019,08-03-2019,21,Wholesale,GBP,NXH382,38,1,10,1058.6,582.23,10586,5822.3,4763.7
SO - 0005690,15-03-2019,30-03-2019,13,Wholesale,GBP,NXH382,18,1,5,804,683.4,4020,3417,603
SO - 0005583,16-03-2019,02-04-2019,12,Wholesale,GBP,NXH382,40,1,7,810.7,567.49,5674.9,3972.43,1702.47
SO - 0004147,17-03-2019,03-04-2019,28,Wholesale,GBP,NXH382,91,7,12,1085.4,879.174,13024.8,10550.088,2474.712
SO - 0006917,17-03-2019,29-03-2019,32,Wholesale,GBP,NXH382,95,11,9,1005,723.6,9045,6512.4,2532.6
SO - 0005714,21-03-2019,25-03-2019,24,Wholesale,GBP,NXH382,27,7,10,167.5,117.25,1675,1172.5,502.5
SO - 000272,24-03-2019,27-03-2019,30,Wholesale,GBP,NXH382,30,12,9,1025.1,707.319,9225.9,6365.871,2860.029
SO - 0005818,25-03-2019,08-04-2019,4,Wholesale,GBP,NXH382,82,3,12,221.1,172.458,2653.2,2069.496,583.704
SO - 000404,26-03-2019,04-04-2019,36,Wholesale,GBP,NXH382,68,2,11,3886,2020.72,42746,22227.92,20518.08
SO - 0004338,28-03-2019,01-04-2019,17,Wholesale,GBP,NXH382,77,3,11,676.7,439.855,7443.7,4838.405,2605.295
SO - 0002250,29-03-2019,16-04-2019,41,Wholesale,GBP,NXH382,79,9,8,703.5,576.87,5628,4614.96,1013.04
SO - 0002730,29-03-2019,15-04-2019,4,Wholesale,GBP,NXH382,54,5,8,187.6,91.924,1500.8,735.392,765.408
SO - 0001199,08-04-2019,17-04-2019,4,Wholesale,GBP,NXH382,2,11,6,1025.1,594.558,6150.6,3567.348,2583.252
SO - 0003678,09-04-2019,19-04-2019,12,Wholesale,GBP,NXH382,51,10,5,1232.8,505.448,6164,2527.24,3636.76
SO - 0002124,14-04-2019,30-04-2019,32,Wholesale,GBP,NXH382,34,2,10,3899.4,3314.49,38994,33144.9,5849.1
SO - 0005458,14-04-2019,21-04-2019,10,Wholesale,GBP,NXH382,21,5,9,3504.1,2943.444,31536.9,26490.996,5045.904
SO - 0007732,14-04-2019,02-05-2019,42,Wholesale,GBP,NXH382,97,1,8,194.3,97.15,1554.4,777.2,777.2
SO - 0003284,19-04-2019,05-05-2019,50,Wholesale,GBP,NXH382,51,11,8,2378.5,1379.53,19028,11036.24,7991.76
SO - 0001223,20-04-2019,26-04-2019,40,Wholesale,GBP,NXH382,42,1,9,1092.1,524.208,9828.9,4717.872,5111.028
SO - 0003659,25-04-2019,06-05-2019,32,Wholesale,GBP,NXH382,51,5,8,3839.1,2073.114,30712.8,16584.912,14127.888
SO - 0002135,01-05-2019,05-05-2019,6,Wholesale,GBP,NXH382,1,2,7,2385.2,1454.972,16696.4,10184.804,6511.596
SO - 0001142,02-05-2019,08-05-2019,17,Wholesale,GBP,NXH382,71,7,7,3028.4,1756.472,21198.8,12295.304,8903.496
SO - 0003689,02-05-2019,16-05-2019,42,Wholesale,GBP,NXH382,8,10,5,2438.8,1926.652,12194,9633.26,2560.74
SO - 0003248,04-05-2019,18-05-2019,28,Wholesale,GBP,NXH382,8,1,9,6137.2,2823.112,55234.8,25408.008,29826.792
SO - 0006646,13-05-2019,19-05-2019,47,Wholesale,GBP,NXH382,26,5,11,1849.2,906.108,20341.2,9967.188,10374.012
SO - 0002907,21-05-2019,03-06-2019,26,Wholesale,GBP,NXH382,38,1,7,3832.4,2912.624,26826.8,20388.368,6438.432
SO - 0003624,21-05-2019,27-05-2019,38,Wholesale,GBP,NXH382,34,13,7,3088.7,1420.802,21620.9,9945.614,11675.286
SO - 0004151,22-05-2019,01-06-2019,6,Wholesale,GBP,NXH382,98,7,5,2941.3,1588.302,14706.5,7941.51,6764.99
SO - 0001513,29-05-2019,09-06-2019,42,Wholesale,GBP,NXH382,42,12,7,1165.8,594.558,8160.6,4161.906,3998.694
SO - 0001085,01-06-2019,11-06-2019,32,Wholesale,GBP,NXH382,67,1,11,1768.8,707.52,19456.8,7782.72,11674.08
SO - 0002230,03-06-2019,07-06-2019,4,Wholesale,GBP,NXH382,43,2,7,1715.2,1149.184,12006.4,8044.288,3962.112
SO - 0007369,03-06-2019,08-06-2019,46,Wholesale,GBP,NXH382,97,11,8,5272.9,2372.805,42183.2,18982.44,23200.76
SO - 0002615,13-06-2019,25-06-2019,17,Wholesale,GBP,NXH382,99,13,8,1025.1,871.335,8200.8,6970.68,1230.12
SO - 0002954,14-06-2019,25-06-2019,32,Wholesale,GBP,NXH382,27,12,5,3899.4,3119.52,19497,15597.6,3899.4
SO - 000184,18-06-2019,01-07-2019,18,Wholesale,GBP,NXH382,19,3,10,1051.9,809.963,10519,8099.63,2419.37
SO - 0005060,19-06-2019,26-06-2019,11,Wholesale,GBP,NXH382,1,1,5,3892.7,2102.058,19463.5,10510.29,8953.21
SO - 0006411,20-06-2019,23-06-2019,19,Wholesale,GBP,NXH382,37,1,5,3839.1,2956.107,19195.5,14780.535,4414.965
SO - 0006542,21-06-2019,28-06-2019,40,Wholesale,GBP,NXH382,4,5,11,1882.7,1487.333,20709.7,16360.663,4349.037
SO - 0001215,24-06-2019,27-06-2019,43,Wholesale,GBP,NXH382,88,1,6,180.9,94.068,1085.4,564.408,520.992
SO - 0002366,29-06-2019,08-07-2019,21,Wholesale,GBP,NXH382,71,11,11,194.3,141.839,2137.3,1560.229,577.071
SO - 000861,04-07-2019,18-07-2019,50,Wholesale,GBP,NXH382,20,2,7,5339.9,2830.147,37379.3,19811.029,17568.271
SO - 0007172,04-07-2019,11-07-2019,46,Wholesale,GBP,NXH382,24,13,6,194.3,95.207,1165.8,571.242,594.558
SO - 0004687,09-07-2019,13-07-2019,49,Wholesale,GBP,NXH382,90,1,6,1065.3,767.016,6391.8,4602.096,1789.704
SO - 0002072,14-07-2019,22-07-2019,1,Wholesale,GBP,NXH382,81,13,12,2519.2,1713.056,30230.4,20556.672,9673.728
SO - 0007555,15-07-2019,31-07-2019,42,Wholesale,GBP,NXH382,63,7,7,1708.5,1042.185,11959.5,7295.295,4664.205
SO - 0005504,16-07-2019,28-07-2019,50,Wholesale,GBP,NXH382,94,1,9,3966.4,1586.56,35697.6,14279.04,21418.56
SO - 0005547,30-07-2019,04-08-2019,19,Wholesale,GBP,NXH382,83,11,10,2619.7,1859.987,26197,18599.87,7597.13
SO - 000411,01-08-2019,10-08-2019,17,Wholesale,GBP,NXH382,76,13,9,1802.3,1495.909,16220.7,13463.181,2757.519
SO - 0004470,02-08-2019,17-08-2019,50,Wholesale,GBP,NXH382,10,11,6,1922.9,1115.282,11537.4,6691.692,4845.708
SO - 0004652,03-08-2019,08-08-2019,42,Wholesale,GBP,NXH382,56,1,10,1118.9,760.852,11189,7608.52,3580.48
SO - 0004810,03-08-2019,10-08-2019,39,Wholesale,GBP,NXH382,73,4,6,1072,771.84,6432,4631.04,1800.96
SO - 0005345,03-08-2019,08-08-2019,49,Wholesale,GBP,NXH382,26,1,9,268,136.68,2412,1230.12,1181.88
SO - 0003747,05-08-2019,17-08-2019,47,Wholesale,GBP,NXH382,68,12,8,1118.9,783.23,8951.2,6265.84,2685.36
SO - 0004374,09-08-2019,23-08-2019,25,Wholesale,GBP,NXH382,36,7,5,1098.8,933.98,5494,4669.9,824.1
SO - 0006525,09-08-2019,13-08-2019,17,Wholesale,GBP,NXH382,12,1,7,187.6,142.576,1313.2,998.032,315.168
SO - 0006107,13-08-2019,20-08-2019,35,Wholesale,GBP,NXH382,36,11,7,5326.5,3036.105,37285.5,21252.735,16032.765
SO - 0001790,18-08-2019,30-08-2019,10,Wholesale,GBP,NXH382,60,7,8,2492.4,1869.3,19939.2,14954.4,4984.8
SO - 0004553,22-08-2019,26-08-2019,26,Wholesale,GBP,NXH382,98,11,6,194.3,83.549,1165.8,501.294,664.506
SO - 0002635,04-09-2019,08-09-2019,21,Wholesale,GBP,FLR025,55,5,12,1072,525.28,12864,6303.36,6560.64
SO - 0003639,18-09-2019,26-09-2019,40,Wholesale,GBP,FLR025,33,11,11,1011.7,505.85,11128.7,5564.35,5564.35
SO - 0004319,18-09-2019,05-10-2019,14,Wholesale,GBP,FLR025,34,2,9,1085.4,520.992,9768.6,4688.928,5079.672
SO - 0004957,28-09-2019,15-10-2019,19,Wholesale,GBP,FLR025,92,3,9,2371.8,1470.516,21346.2,13234.644,8111.556
SO - 000912,30-09-2019,17-10-2019,3,Wholesale,GBP,FLR025,3,14,6,1882.7,1317.89,11296.2,7907.34,3388.86
SO - 0003514,02-10-2019,07-10-2019,18,Wholesale,GBP,FLR025,4,7,12,1118.9,626.584,13426.8,7519.008,5907.792
SO - 0005225,08-10-2019,19-10-2019,31,Wholesale,GBP,FLR025,85,7,6,3926.2,2630.554,23557.2,15783.324,7773.876
SO - 0006756,10-10-2019,20-10-2019,17,Wholesale,GBP,FLR025,81,11,11,3912.8,2934.6,43040.8,32280.6,10760.2
SO - 0004265,23-10-2019,03-11-2019,40,Wholesale,GBP,FLR025,91,5,12,1011.7,414.797,12140.4,4977.564,7162.836
SO - 0004519,23-10-2019,07-11-2019,39,Wholesale,GBP,FLR025,41,5,6,254.6,124.754,1527.6,748.524,779.076
SO - 0004229,28-10-2019,02-11-2019,21,Wholesale,GBP,FLR025,31,13,6,1916.2,1207.206,11497.2,7243.236,4253.964
SO - 0001035,04-11-2019,19-11-2019,41,Wholesale,GBP,FLR025,13,1,11,6076.9,4071.523,66845.9,44786.753,22059.147
SO - 0003374,05-11-2019,18-11-2019,6,Wholesale,GBP,FLR025,4,9,6,1132.3,532.181,6793.8,3193.086,3600.714
SO - 0004222,06-11-2019,09-11-2019,46,Wholesale,GBP,FLR025,54,3,11,5795.5,3709.12,63750.5,40800.32,22950.18
SO - 0004737,07-11-2019,25-11-2019,25,Wholesale,GBP,FLR025,80,11,6,2318.2,1460.466,13909.2,8762.796,5146.404
SO - 0006274,07-11-2019,21-11-2019,20,Wholesale,GBP,FLR025,29,10,5,241.2,159.192,1206,795.96,410.04
SO - 0001605,12-11-2019,26-11-2019,29,Wholesale,GBP,FLR025,83,3,10,2244.5,1346.7,22445,13467,8978
SO - 0003194,13-11-2019,01-12-2019,27,Wholesale,GBP,FLR025,42,1,5,3872.6,1820.122,19363,9100.61,10262.39
SO - 0002408,14-11-2019,20-11-2019,44,Wholesale,GBP,FLR025,62,5,6,1340,991.6,8040,5949.6,2090.4
SO - 0006577,16-11-2019,25-11-2019,18,Wholesale,GBP,FLR025,37,11,9,6478.9,5183.12,58310.1,46648.08,11662.02
SO - 0003412,17-11-2019,02-12-2019,42,Wholesale,GBP,FLR025,97,1,12,1065.3,628.527,12783.6,7542.324,5241.276
SO - 000138,21-11-2019,30-11-2019,22,Wholesale,GBP,FLR025,31,7,9,998.3,698.81,8984.7,6289.29,2695.41
SO - 000155,21-11-2019,09-12-2019,13,Wholesale,GBP,FLR025,95,7,10,2257.9,1377.319,22579,13773.19,8805.81
SO - 0004182,21-11-2019,25-11-2019,2,Wholesale,GBP,FLR025,38,13,5,1869.3,1495.44,9346.5,7477.2,1869.3
SO - 0004286,24-11-2019,29-11-2019,4,Wholesale,GBP,FLR025,46,9,6,703.5,337.68,4221,2026.08,2194.92
SO - 0005280,26-11-2019,03-12-2019,26,Wholesale,GBP,FLR025,81,3,5,1922.9,1288.343,9614.5,6441.715,3172.785
SO - 0007805,30-11-2019,13-12-2019,37,Wholesale,GBP,FLR025,20,4,9,3999.9,3239.919,35999.1,29159.271,6839.829
SO - 0002191,06-12-2019,20-12-2019,37,Wholesale,GBP,FLR025,35,9,8,6190.8,2538.228,49526.4,20305.824,29220.576
SO - 0007729,07-12-2019,24-12-2019,37,Wholesale,GBP,FLR025,21,9,8,1909.5,916.56,15276,7332.48,7943.52
SO - 0003615,12-12-2019,20-12-2019,45,Wholesale,GBP,FLR025,17,13,10,917.9,761.857,9179,7618.57,1560.43
SO - 0005781,01-01-2017,15-01-2017,44,Wholesale,GBP,AXW291,78,9,8,2291.4,1260.27,18331.2,10082.16,8249.04
SO - 0002078,03-01-2017,14-01-2017,5,Wholesale,GBP,AXW291,6,2,5,3999.9,3279.918,19999.5,16399.59,3599.91
SO - 0002932,04-01-2017,12-01-2017,29,Wholesale,GBP,AXW291,59,1,5,1112.2,544.978,5561,2724.89,2836.11
SO - 0005739,05-01-2017,20-01-2017,37,Wholesale,GBP,AXW291,2,7,5,1132.3,600.119,5661.5,3000.595,2660.905
SO - 0003190,14-01-2017,31-01-2017,28,Wholesale,GBP,AXW291,92,6,10,201,160.8,2010,1608,402
SO - 0003322,24-01-2017,28-01-2017,5,Wholesale,GBP,AXW291,80,7,7,5272.9,4165.591,36910.3,29159.137,7751.163
SO - 0004653,24-01-2017,10-02-2017,21,Wholesale,GBP,AXW291,24,1,9,1232.8,788.992,11095.2,7100.928,3994.272
SO - 0004444,27-01-2017,09-02-2017,14,Wholesale,GBP,AXW291,42,1,5,1051.9,746.849,5259.5,3734.245,1525.255
SO - 000754,02-02-2017,12-02-2017,38,Wholesale,GBP,AXW291,69,11,7,1078.7,442.267,7550.9,3095.869,4455.031
SO - 0004159,05-02-2017,19-02-2017,3,Wholesale,GBP,AXW291,18,2,6,194.3,97.15,1165.8,582.9,582.9
SO - 0004809,10-02-2017,23-02-2017,9,Wholesale,GBP,AXW291,35,13,12,2385.2,1311.86,28622.4,15742.32,12880.08
SO - 0002379,13-02-2017,17-02-2017,39,Wholesale,GBP,AXW291,66,6,5,3999.9,2519.937,19999.5,12599.685,7399.815
SO - 0001059,19-02-2017,07-03-2017,16,Wholesale,GBP,AXW291,26,1,11,167.5,123.95,1842.5,1363.45,479.05
SO - 0001815,27-02-2017,14-03-2017,8,Wholesale,GBP,AXW291,42,1,9,1125.6,821.688,10130.4,7395.192,2735.208
SO - 0002188,28-02-2017,17-03-2017,13,Wholesale,GBP,AXW291,1,9,11,194.3,126.295,2137.3,1389.245,748.055
SO - 0001352,03-03-2017,14-03-2017,9,Wholesale,GBP,AXW291,58,5,11,1721.9,792.074,18940.9,8712.814,10228.086
SO - 0004593,06-03-2017,10-03-2017,6,Wholesale,GBP,AXW291,38,11,5,783.9,352.755,3919.5,1763.775,2155.725
SO - 0001989,12-03-2017,17-03-2017,28,Wholesale,GBP,AXW291,70,2,7,5721.8,4176.914,40052.6,29238.398,10814.202
SO - 0002915,14-03-2017,21-03-2017,29,Wholesale,GBP,AXW291,55,1,6,917.9,367.16,5507.4,2202.96,3304.44
SO - 0002639,15-03-2017,24-03-2017,19,Wholesale,GBP,AXW291,52,1,6,2371.8,2016.03,14230.8,12096.18,2134.62
SO - 0002334,16-03-2017,20-03-2017,36,Wholesale,GBP,AXW291,74,12,7,3939.6,2481.948,27577.2,17373.636,10203.564
SO - 0001201,17-03-2017,26-03-2017,24,Wholesale,GBP,AXW291,66,11,6,254.6,101.84,1527.6,611.04,916.56
SO - 0006282,17-03-2017,23-03-2017,30,Wholesale,GBP,AXW291,30,1,9,3959.7,2336.223,35637.3,21026.007,14611.293
SO - 0001571,28-03-2017,11-04-2017,5,Wholesale,GBP,AXW291,31,4,6,1896.1,891.167,11376.6,5347.002,6029.598
SO - 0001909,28-03-2017,06-04-2017,42,Wholesale,GBP,AXW291,86,5,12,6539.2,4708.224,78470.4,56498.688,21971.712
SO - 0003899,30-03-2017,10-04-2017,1,Wholesale,GBP,AXW291,97,1,6,6492.3,2661.843,38953.8,15971.058,22982.742
SO - 0006413,31-03-2017,10-04-2017,28,Wholesale,GBP,AXW291,26,13,12,167.5,98.825,2010,1185.9,824.1
SO - 0003447,01-04-2017,08-04-2017,31,Wholesale,GBP,AXW291,42,2,5,247.9,131.387,1239.5,656.935,582.565
SO - 0002657,05-04-2017,20-04-2017,30,Wholesale,GBP,AXW291,21,7,5,4006.6,3205.28,20033,16026.4,4006.6
SO - 0004755,06-04-2017,21-04-2017,26,Wholesale,GBP,AXW291,55,12,8,857.6,711.808,6860.8,5694.464,1166.336
SO - 0005880,06-04-2017,14-04-2017,50,Wholesale,GBP,AXW291,63,13,12,2365.1,1348.107,28381.2,16177.284,12203.916
SO - 0005915,07-04-2017,14-04-2017,15,Wholesale,GBP,AXW291,37,2,10,3886,1748.7,38860,17487,21373
SO - 0004266,08-04-2017,17-04-2017,8,Wholesale,GBP,AXW291,22,4,11,3852.5,2927.9,42377.5,32206.9,10170.6
SO - 0003163,09-04-2017,22-04-2017,17,Wholesale,GBP,AXW291,69,1,9,1098.8,780.148,9889.2,7021.332,2867.868
SO - 0003743,10-04-2017,24-04-2017,18,Wholesale,GBP,AXW291,16,2,5,3819,2826.06,19095,14130.3,4964.7
SO - 000603,11-04-2017,25-04-2017,33,Wholesale,GBP,AXW291,29,7,9,1768.8,778.272,15919.2,7004.448,8914.752
SO - 0003987,11-04-2017,15-04-2017,33,Wholesale,GBP,AXW291,26,7,11,4020,2371.8,44220,26089.8,18130.2
SO - 0006034,13-04-2017,25-04-2017,20,Wholesale,GBP,AXW291,40,11,12,1139,569.5,13668,6834,6834
SO - 0007573,16-04-2017,03-05-2017,32,Wholesale,GBP,AXW291,6,2,12,1815.7,980.478,21788.4,11765.736,10022.664
SO - 0003536,20-04-2017,26-04-2017,41,Wholesale,GBP,AXW291,58,2,9,6411.9,3526.545,57707.1,31738.905,25968.195
SO - 0002931,23-04-2017,26-04-2017,45,Wholesale,GBP,AXW291,79,9,8,234.5,182.91,1876,1463.28,412.72
SO - 0007301,28-04-2017,04-05-2017,45,Wholesale,GBP,AXW291,14,10,11,207.7,85.157,2284.7,936.727,1347.973
SO - 0007674,28-04-2017,12-05-2017,28,Wholesale,GBP,AXW291,5,2,6,1728.6,1382.88,10371.6,8297.28,2074.32
SO - 0007474,29-04-2017,17-05-2017,43,Wholesale,GBP,AXW291,28,1,10,2646.5,1482.04,26465,14820.4,11644.6
SO - 0007499,01-05-2017,17-05-2017,2,Wholesale,GBP,AXW291,96,2,9,750.4,637.84,6753.6,5740.56,1013.04
SO - 0004512,06-05-2017,13-05-2017,12,Wholesale,GBP,AXW291,96,7,5,2010,944.7,10050,4723.5,5326.5
SO - 0006991,13-05-2017,20-05-2017,11,Wholesale,GBP,AXW291,80,7,8,1132.3,894.517,9058.4,7156.136,1902.264
SO - 0003940,15-05-2017,21-05-2017,29,Wholesale,GBP,AXW291,82,2,11,2010,1447.2,22110,15919.2,6190.8
SO - 0002029,17-05-2017,22-05-2017,38,Wholesale,GBP,AXW291,32,11,5,1078.7,550.137,5393.5,2750.685,2642.815
SO - 0001723,22-05-2017,04-06-2017,12,Wholesale,GBP,AXW291,84,2,11,6398.5,3647.145,70383.5,40118.595,30264.905
SO - 0007687,26-05-2017,03-06-2017,33,Wholesale,GBP,AXW291,67,2,12,1025.1,656.064,12301.2,7872.768,4428.432
SO - 0006682,27-05-2017,02-06-2017,7,Wholesale,GBP,AXW291,51,1,12,3664.9,2198.94,43978.8,26387.28,17591.52
SO - 000386,30-05-2017,14-06-2017,44,Wholesale,GBP,AXW291,82,1,6,1025.1,779.076,6150.6,4674.456,1476.144
SO - 0007079,30-05-2017,11-06-2017,33,Wholesale,GBP,AXW291,23,13,11,2847.5,2363.425,31322.5,25997.675,5324.825
SO - 0003772,31-05-2017,05-06-2017,20,Wholesale,GBP,AXW291,43,12,10,1989.9,1452.627,19899,14526.27,5372.73
SO - 0005947,01-06-2017,13-06-2017,34,Wholesale,GBP,AXW291,58,11,12,3463.9,2909.676,41566.8,34916.112,6650.688
SO - 0001948,10-06-2017,20-06-2017,49,Wholesale,GBP,AXW291,8,12,6,1165.8,897.666,6994.8,5385.996,1608.804
SO - 0003044,10-06-2017,13-06-2017,39,Wholesale,GBP,AXW291,63,2,9,6023.3,2770.718,54209.7,24936.462,29273.238
SO - 0003860,12-06-2017,27-06-2017,12,Wholesale,GBP,AXW291,71,9,11,3370.1,2055.761,37071.1,22613.371,14457.729
SO - 000788,14-06-2017,01-07-2017,3,Wholesale,GBP,AXW291,70,14,11,1031.8,629.398,11349.8,6923.378,4426.422
SO - 0004041,19-06-2017,07-07-2017,7,Wholesale,GBP,AXW291,66,2,5,2592.9,1218.663,12964.5,6093.315,6871.185
SO - 0005442,25-06-2017,11-07-2017,24,Wholesale,GBP,AXW291,67,7,7,2405.3,2044.505,16837.1,14311.535,2525.565
SO - 0001850,28-06-2017,16-07-2017,50,Wholesale,GBP,AXW291,84,5,12,991.6,694.12,11899.2,8329.44,3569.76
SO - 0007496,01-07-2017,10-07-2017,11,Wholesale,GBP,AXW291,10,7,8,1051.9,557.507,8415.2,4460.056,3955.144
SO - 0003895,02-07-2017,14-07-2017,35,Wholesale,GBP,AXW291,58,2,6,1058.6,656.332,6351.6,3937.992,2413.608
SO - 0002165,05-07-2017,12-07-2017,25,Wholesale,GBP,AXW291,27,9,7,3484,1532.96,24388,10730.72,13657.28
SO - 0005204,05-07-2017,10-07-2017,3,Wholesale,GBP,AXW291,26,5,7,5427,2170.8,37989,15195.6,22793.4
SO - 0001440,09-07-2017,19-07-2017,44,Wholesale,GBP,AXW291,29,13,12,1882.7,960.177,22592.4,11522.124,11070.276
SO - 0002921,12-07-2017,18-07-2017,4,Wholesale,GBP,AXW291,99,8,10,5875.9,4289.407,58759,42894.07,15864.93
SO - 0002310,15-07-2017,25-07-2017,17,Wholesale,GBP,AXW291,7,2,11,2452.2,1888.194,26974.2,20770.134,6204.066
SO - 0006880,28-07-2017,09-08-2017,10,Wholesale,GBP,AXW291,88,1,10,1105.5,497.475,11055,4974.75,6080.25
SO - 0002737,01-08-2017,06-08-2017,20,Wholesale,GBP,AXW291,60,7,10,1232.8,678.04,12328,6780.4,5547.6
SO - 0004027,01-08-2017,05-08-2017,44,Wholesale,GBP,AXW291,56,2,12,3082,2342.32,36984,28107.84,8876.16
SO - 000708,08-08-2017,24-08-2017,39,Wholesale,GBP,AXW291,84,1,12,234.5,96.145,2814,1153.74,1660.26
SO - 0004085,12-08-2017,24-08-2017,30,Wholesale,GBP,AXW291,22,11,10,3886,2137.3,38860,21373,17487
SO - 0002643,15-08-2017,18-08-2017,12,Wholesale,GBP,AXW291,60,1,11,1025.1,584.307,11276.1,6427.377,4848.723
SO - 0006895,18-08-2017,24-08-2017,5,Wholesale,GBP,AXW291,61,11,6,234.5,140.7,1407,844.2,562.8
SO - 0006888,19-08-2017,29-08-2017,33,Wholesale,GBP,AXW291,39,7,5,247.9,185.925,1239.5,929.625,309.875
SO - 0006708,20-08-2017,28-08-2017,45,Wholesale,GBP,AXW291,39,12,12,1212.7,497.207,14552.4,5966.484,8585.916
SO - 0007007,20-08-2017,23-08-2017,36,Wholesale,GBP,AXW291,98,8,5,1989.9,1691.415,9949.5,8457.075,1492.425
SO - 0007417,21-08-2017,24-08-2017,36,Wholesale,GBP,AXW291,68,12,9,5440.4,4461.128,48963.6,40150.152,8813.448
SO - 000874,23-08-2017,09-09-2017,35,Wholesale,GBP,AXW291,75,2,12,2505.8,1378.19,30069.6,16538.28,13531.32
SO - 0006019,25-08-2017,11-09-2017,46,Wholesale,GBP,AXW291,93,5,6,3879.3,1823.271,23275.8,10939.626,12336.174
SO - 0004664,27-08-2017,09-09-2017,31,Wholesale,GBP,AXW291,23,9,10,1105.5,519.585,11055,5195.85,5859.15
SO - 0004126,01-09-2017,11-09-2017,6,Wholesale,GBP,AXW291,34,5,10,3041.8,2038.006,30418,20380.06,10037.94
SO - 0004924,02-09-2017,09-09-2017,37,Wholesale,GBP,AXW291,98,1,5,5889.3,4888.119,29446.5,24440.595,5005.905
SO - 0002232,03-09-2017,14-09-2017,4,Wholesale,GBP,AXW291,96,5,9,3852.5,2581.175,34672.5,23230.575,11441.925
