OrderNumber,Order_Date,Ship Date,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Selling Price,Unit Cost,Sales,Total Cost,Profit
"SO - 0002116",2018-08-01 00:00:00.000,2018-08-19 00:00:00.000,39,"Wholesale","EUR","GUT930",48,2,11,3390.2000000000003,2373.14,37292.200000000004,26104.539999999997,11187.660000000007
"SO - 0006147",2018-08-02 00:00:00.000,2018-08-09 00:00:00.000,17,"Wholesale","EUR","GUT930",66,11,12,2512.5,1231.125,30150,14773.5,15376.5
"SO - 0005354",2018-08-03 00:00:00.000,2018-08-12 00:00:00.000,4,"Wholesale","EUR","GUT930",90,1,6,891.1,588.12600000000009,5346.6,3528.7560000000003,1817.844
"SO - 000207",2018-08-07 00:00:00.000,2018-08-10 00:00:00.000,13,"Wholesale","EUR","GUT930",21,5,7,1855.9,1447.602,12991.300000000001,10133.214,2858.0860000000011
"SO - 000378",2018-08-07 00:00:00.000,2018-08-12 00:00:00.000,10,"Wholesale","EUR","GUT930",40,11,11,924.6,536.268,10170.6,5898.948,4271.652
"SO - 0004745",2018-08-13 00:00:00.000,2018-08-22 00:00:00.000,38,"Wholesale","EUR","GUT930",18,2,6,3798.9,2925.1530000000002,22793.4,17550.918,5242.482
"SO - 0007997",2018-08-14 00:00:00.000,2018-08-18 00:00:00.000,42,"Wholesale","EUR","GUT930",11,7,8,3993.2000000000003,2875.1040000000003,31945.600000000002,23000.832000000002,8944.768
"SO - 0001585",2018-08-15 00:00:00.000,2018-08-22 00:00:00.000,30,"Wholesale","EUR","GUT930",26,2,8,1989.9,1432.728,15919.2,11461.824,4457.376
"SO - 0004460",2018-08-18 00:00:00.000,2018-08-23 00:00:00.000,14,"Wholesale","EUR","GUT930",21,11,12,5688.3,4152.459,68259.6,49829.508,18430.092000000004
"SO - 0003113",2018-08-19 00:00:00.000,2018-09-04 00:00:00.000,5,"Wholesale","EUR","GUT930",64,7,8,1802.3,1297.656,14418.4,10381.248,4037.152
"SO - 0003817",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,34,"Wholesale","EUR","GUT930",91,11,11,261.3,109.746,2874.3,1207.206,1667.0940000000003
"SO - 0001182",2018-08-20 00:00:00.000,2018-08-27 00:00:00.000,35,"Wholesale","EUR","GUT930",19,2,10,1922.9,999.90800000000013,19229,9999.0800000000017,9229.9199999999983
"SO - 0004853",2018-08-20 00:00:00.000,2018-08-23 00:00:00.000,35,"Wholesale","EUR","GUT930",99,7,12,2425.4,1697.78,29104.800000000003,20373.36,8731.4400000000023
"SO - 0007291",2018-08-20 00:00:00.000,2018-09-04 00:00:00.000,16,"Wholesale","EUR","GUT930",90,1,5,214.4,177.952,1072,889.76,182.24
"SO - 000568",2018-08-25 00:00:00.000,2018-09-06 00:00:00.000,15,"Wholesale","EUR","GUT930",78,5,8,1896.1000000000001,948.05000000000007,15168.800000000001,7584.4000000000015,7584.4000000000015
"SO - 0006865",2018-08-26 00:00:00.000,2018-09-13 00:00:00.000,22,"Wholesale","EUR","GUT930",51,5,10,2438.8,1365.7280000000003,24388,13657.280000000002,10730.719999999998
"SO - 000346",2018-08-27 00:00:00.000,2018-08-30 00:00:00.000,36,"Wholesale","EUR","GUT930",77,11,5,3899.4,1871.712,19497,9358.56,10138.44
"SO - 0002974",2018-08-30 00:00:00.000,2018-09-14 00:00:00.000,14,"Wholesale","EUR","GUT930",32,10,8,1695.1000000000001,1186.57,13560.800000000001,9492.56,4068.2400000000016
"SO - 0004856",2018-08-30 00:00:00.000,2018-09-10 00:00:00.000,9,"Wholesale","EUR","GUT930",81,2,7,2974.8,1487.4,20823.600000000002,10411.800000000001,10411.800000000001
"SO - 0003345",2018-08-31 00:00:00.000,2018-09-10 00:00:00.000,8,"Wholesale","EUR","GUT930",62,2,11,911.2,628.728,10023.2,6916.008,3107.1920000000009
"SO - 0006166",2018-09-02 00:00:00.000,2018-09-19 00:00:00.000,24,"Wholesale","EUR","GUT930",95,6,9,6458.8,5489.98,58129.200000000004,49409.819999999992,8719.3800000000119
"SO - 0007056",2018-09-05 00:00:00.000,2018-09-19 00:00:00.000,5,"Wholesale","EUR","GUT930",24,11,9,1762.1000000000001,1145.3650000000002,15858.900000000001,10308.285000000002,5550.615
"SO - 0002965",2018-09-08 00:00:00.000,2018-09-11 00:00:00.000,17,"Wholesale","EUR","GUT930",42,13,6,167.5,110.55000000000001,1005,663.30000000000007,341.69999999999993
"SO - 000674",2018-09-09 00:00:00.000,2018-09-26 00:00:00.000,34,"Wholesale","EUR","GUT930",68,7,6,3886,2176.1600000000003,23316,13056.960000000003,10259.039999999997
"SO - 0007147",2018-09-10 00:00:00.000,2018-09-21 00:00:00.000,43,"Wholesale","EUR","GUT930",86,11,6,6391.8,4218.5880000000006,38350.8,25311.528000000006,13039.271999999997
"SO - 0003050",2018-09-14 00:00:00.000,2018-09-24 00:00:00.000,3,"Wholesale","EUR","GUT930",92,9,10,227.8,123.01200000000001,2278,1230.1200000000001,1047.8799999999999
"SO - 0004779",2018-09-18 00:00:00.000,2018-10-01 00:00:00.000,19,"Wholesale","EUR","GUT930",22,1,10,3946.3,2525.632,39463,25256.32,14206.68
"SO - 000842",2018-09-21 00:00:00.000,2018-09-26 00:00:00.000,49,"Wholesale","EUR","GUT930",83,2,12,2251.2000000000003,968.01600000000008,27014.4,11616.192000000001,15398.208
"SO - 0007352",2018-09-25 00:00:00.000,2018-10-07 00:00:00.000,39,"Wholesale","EUR","GUT930",68,1,7,2284.7000000000003,1347.9730000000002,15992.900000000001,9435.8110000000015,6557.089
"SO - 0002589",2018-09-28 00:00:00.000,2018-10-12 00:00:00.000,4,"Wholesale","EUR","GUT930",54,5,7,723.6,405.21600000000007,5065.2,2836.5120000000006,2228.6879999999992
"SO - 0007060",2018-09-28 00:00:00.000,2018-10-10 00:00:00.000,42,"Wholesale","EUR","GUT930",79,7,10,777.2,481.86400000000003,7772,4818.64,2953.3599999999997
"SO - 0007203",2018-09-29 00:00:00.000,2018-10-14 00:00:00.000,46,"Wholesale","EUR","GUT930",69,2,10,2579.5,1315.545,25795,13155.45,12639.55
"SO - 0003626",2018-10-03 00:00:00.000,2018-10-16 00:00:00.000,27,"Wholesale","EUR","GUT930",11,9,12,757.1,431.54699999999997,9085.2,5178.5639999999994,3906.6360000000013
"SO - 000631",2018-10-04 00:00:00.000,2018-10-13 00:00:00.000,37,"Wholesale","EUR","GUT930",95,14,7,3865.9,3170.038,27061.3,22190.266,4871.034
"SO - 0003882",2018-10-12 00:00:00.000,2018-10-16 00:00:00.000,31,"Wholesale","EUR","GUT930",64,9,9,1246.2,610.638,11215.800000000001,5495.742,5720.0580000000009
"SO - 000939",2018-10-13 00:00:00.000,2018-10-29 00:00:00.000,37,"Wholesale","EUR","GUT930",67,11,11,1132.3,758.641,12455.3,8345.051,4110.249
"SO - 0001778",2018-10-13 00:00:00.000,2018-10-30 00:00:00.000,18,"Wholesale","EUR","GUT930",13,9,10,884.4,610.236,8844,6102.36,2741.6400000000003
"SO - 0005511",2018-10-24 00:00:00.000,2018-10-30 00:00:00.000,7,"Wholesale","EUR","GUT930",4,10,12,2331.6,1445.5919999999999,27979.199999999997,17347.104,10632.095999999998
"SO - 0007006",2018-10-25 00:00:00.000,2018-11-01 00:00:00.000,29,"Wholesale","EUR","GUT930",55,2,9,5674.9000000000015,3575.1870000000004,51074.100000000006,32176.683000000005,18897.417
"SO - 0006993",2018-10-27 00:00:00.000,2018-11-07 00:00:00.000,38,"Wholesale","EUR","GUT930",36,7,12,247.9,153.698,2974.8,1844.3760000000002,1130.424
"SO - 0001787",2018-10-30 00:00:00.000,2018-11-14 00:00:00.000,48,"Wholesale","EUR","GUT930",22,2,10,1058.6000000000001,857.46600000000012,10586.000000000002,8574.6600000000017,2011.3400000000001
"SO - 0007227",2018-11-01 00:00:00.000,2018-11-05 00:00:00.000,50,"Wholesale","EUR","GUT930",46,11,10,1721.9,1050.359,17219,10503.59,6715.41
"SO - 000977",2018-11-04 00:00:00.000,2018-11-13 00:00:00.000,12,"Wholesale","EUR","GUT930",18,1,12,2237.8,1834.996,26853.600000000002,22019.952,4833.648000000001
"SO - 0005398",2018-11-05 00:00:00.000,2018-11-09 00:00:00.000,40,"Wholesale","EUR","GUT930",62,5,11,938,675.36,10318,7428.96,2889.04
"SO - 0007422",2018-11-19 00:00:00.000,2018-11-24 00:00:00.000,33,"Wholesale","EUR","GUT930",9,11,6,3383.5,2774.47,20301,16646.82,3654.1800000000003
"SO - 0003683",2018-11-20 00:00:00.000,2018-12-02 00:00:00.000,35,"Wholesale","EUR","GUT930",43,1,6,2592.9,2203.965,15557.400000000001,13223.79,2333.6100000000006
"SO - 0004324",2018-11-20 00:00:00.000,2018-11-23 00:00:00.000,45,"Wholesale","EUR","GUT930",38,11,11,1105.5,442.20000000000005,12160.5,4864.2000000000007,7296.2999999999993
"SO - 0001965",2018-11-24 00:00:00.000,2018-12-01 00:00:00.000,40,"Wholesale","EUR","GUT930",57,11,7,5815.6,4303.544,40709.200000000004,30124.807999999997,10584.392000000007
"SO - 000581",2018-11-26 00:00:00.000,2018-12-05 00:00:00.000,30,"Wholesale","EUR","GUT930",57,5,5,5916.1,4673.719,29580.5,23368.595,6211.9049999999988
"SO - 000371",2018-11-27 00:00:00.000,2018-12-11 00:00:00.000,26,"Wholesale","EUR","GUT930",18,2,8,904.5,379.89,7236,3039.12,4196.88
"SO - 0002572",2018-11-27 00:00:00.000,2018-12-12 00:00:00.000,29,"Wholesale","EUR","GUT930",18,11,8,6210.9000000000015,4471.848,49687.200000000004,35774.784,13912.416000000005
"SO - 000491",2018-12-03 00:00:00.000,2018-12-16 00:00:00.000,11,"Wholesale","EUR","GUT930",41,1,11,2452.2000000000003,1912.7160000000003,26974.200000000004,21039.876000000004,5934.3240000000005
"SO - 0004078",2018-12-05 00:00:00.000,2018-12-22 00:00:00.000,40,"Wholesale","EUR","GUT930",23,9,6,1139,501.16,6834,3006.96,3827.04
"SO - 0004156",2018-12-12 00:00:00.000,2018-12-18 00:00:00.000,9,"Wholesale","EUR","GUT930",66,1,9,2680,2144,24120,19296,4824
"SO - 0003211",2018-12-24 00:00:00.000,2019-01-08 00:00:00.000,25,"Wholesale","EUR","GUT930",48,7,9,2385.2000000000003,1550.3800000000003,21466.800000000003,13953.420000000004,7513.3799999999992
"SO - 000297",2018-12-25 00:00:00.000,2018-12-30 00:00:00.000,11,"Wholesale","EUR","GUT930",99,1,10,2539.3,1828.296,25393,18282.96,7110.0400000000009
"SO - 0004449",2018-12-26 00:00:00.000,2019-01-10 00:00:00.000,15,"Wholesale","EUR","GUT930",94,7,10,1125.6000000000001,664.104,11256.000000000002,6641.0400000000009,4614.9600000000009
"SO - 0002268",2018-12-29 00:00:00.000,2019-01-11 00:00:00.000,31,"Wholesale","EUR","GUT930",49,1,8,3946.3,1894.224,31570.4,15153.792,16416.608
"SO - 0001728",2019-01-01 00:00:00.000,2019-01-07 00:00:00.000,31,"Wholesale","EUR","GUT930",23,4,5,2599.6,2027.688,12998,10138.44,2859.5599999999995
"SO - 000924",2019-01-04 00:00:00.000,2019-01-18 00:00:00.000,50,"Wholesale","EUR","GUT930",73,2,7,1145.7,847.818,8019.9000000000015,5934.726,2085.1740000000009
"SO - 0001569",2019-01-04 00:00:00.000,2019-01-22 00:00:00.000,24,"Wholesale","EUR","GUT930",96,11,12,261.3,109.746,3135.6000000000004,1316.952,1818.6480000000004
"SO - 0007048",2019-01-06 00:00:00.000,2019-01-24 00:00:00.000,4,"Wholesale","EUR","GUT930",38,9,9,3926.2000000000003,1688.266,35335.8,15194.394,20141.406000000003
"SO - 0002549",2019-01-07 00:00:00.000,2019-01-24 00:00:00.000,48,"Wholesale","EUR","GUT930",94,13,10,3872.6,2323.56,38726,23235.6,15490.400000000001
"SO - 0006140",2019-01-12 00:00:00.000,2019-01-22 00:00:00.000,38,"Wholesale","EUR","GUT930",96,1,8,2237.8,1253.1680000000001,17902.4,10025.344000000001,7877.0560000000005
"SO - 0004131",2019-01-17 00:00:00.000,2019-01-22 00:00:00.000,50,"Wholesale","EUR","GUT930",9,5,9,1085.4,868.32000000000016,9768.6,7814.880000000001,1953.7199999999993
"SO - 000363",2019-01-20 00:00:00.000,2019-01-30 00:00:00.000,7,"Wholesale","EUR","GUT930",53,1,10,2385.2000000000003,1454.9720000000002,23852.000000000004,14549.720000000001,9302.2800000000025
"SO - 0005585",2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,49,"Wholesale","EUR","GUT930",54,7,8,3912.8,1565.1200000000001,31302.4,12520.960000000001,18781.440000000002
"SO - 0003760",2019-01-23 00:00:00.000,2019-02-06 00:00:00.000,3,"Wholesale","EUR","GUT930",78,8,6,1199.3,575.664,7195.7999999999993,3453.984,3741.8159999999993
"SO - 0004560",2019-01-27 00:00:00.000,2019-01-30 00:00:00.000,22,"Wholesale","EUR","NXH382",85,7,6,2479,2032.78,14874,12196.68,2677.3199999999997
"SO - 0007901",2019-01-31 00:00:00.000,2019-02-13 00:00:00.000,40,"Wholesale","EUR","NXH382",44,1,8,2318.2000000000003,1414.102,18545.600000000002,11312.816,7232.7840000000015
"SO - 0004626",2019-02-05 00:00:00.000,2019-02-19 00:00:00.000,39,"Wholesale","EUR","NXH382",87,2,8,1011.7,455.26500000000004,8093.6,3642.1200000000003,4451.48
"SO - 0002525",2019-02-06 00:00:00.000,2019-02-23 00:00:00.000,30,"Wholesale","EUR","NXH382",13,13,5,3966.4,2816.144,19832,14080.72,5751.2800000000007
"SO - 0003246",2019-02-06 00:00:00.000,2019-02-20 00:00:00.000,19,"Wholesale","EUR","NXH382",74,9,11,5246.1,3882.114,57707.100000000006,42703.254,15003.846000000005
"SO - 0003389",2019-02-07 00:00:00.000,2019-02-23 00:00:00.000,29,"Wholesale","EUR","NXH382",14,14,12,2485.7000000000003,1615.7050000000002,29828.4,19388.460000000003,10439.939999999999
"SO - 0001009",2019-02-13 00:00:00.000,2019-02-16 00:00:00.000,3,"Wholesale","EUR","NXH382",5,11,10,3289.7000000000003,1875.129,32897,18751.29,14145.71
"SO - 0006334",2019-02-18 00:00:00.000,2019-02-27 00:00:00.000,37,"Wholesale","EUR","NXH382",3,11,12,1125.6000000000001,472.75200000000007,13507.2,5673.0240000000013,7834.1759999999995
"SO - 0005137",2019-02-20 00:00:00.000,2019-03-10 00:00:00.000,12,"Wholesale","EUR","NXH382",35,2,5,1058.6000000000001,698.67600000000016,5293.0000000000009,3493.380000000001,1799.62
"SO - 0002383",2019-02-22 00:00:00.000,2019-03-02 00:00:00.000,50,"Wholesale","EUR","NXH382",28,9,5,3778.8,3023.0400000000004,18894,15115.200000000003,3778.7999999999975
"SO - 0007102",2019-02-23 00:00:00.000,2019-03-07 00:00:00.000,20,"Wholesale","EUR","NXH382",64,2,6,2318.2000000000003,1947.2880000000002,13909.2,11683.728000000001,2225.4719999999998
"SO - 0007792",2019-02-26 00:00:00.000,2019-03-03 00:00:00.000,7,"Wholesale","EUR","NXH382",23,13,11,757.1,416.40500000000003,8328.1,4580.455,3747.6450000000004
"SO - 0001261",2019-03-01 00:00:00.000,2019-03-09 00:00:00.000,33,"Wholesale","EUR","NXH382",53,5,7,2619.7000000000003,1807.593,18337.9,12653.151,5684.7490000000016
"SO - 0005755",2019-03-05 00:00:00.000,2019-03-15 00:00:00.000,5,"Wholesale","EUR","NXH382",48,2,6,1239.5,607.355,7437,3644.13,3792.87
"SO - 0003431",2019-03-08 00:00:00.000,2019-03-14 00:00:00.000,19,"Wholesale","EUR","NXH382",74,2,6,998.30000000000007,549.065,5989.8,3294.3900000000003,2695.41
"SO - 0004303",2019-03-08 00:00:00.000,2019-03-19 00:00:00.000,5,"Wholesale","EUR","NXH382",24,12,8,891.1,507.92699999999996,7128.8,4063.4159999999997,3065.3840000000005
"SO - 0005058",2019-03-13 00:00:00.000,2019-03-18 00:00:00.000,20,"Wholesale","EUR","NXH382",60,13,8,1031.8,825.44,8254.4,6603.52,1650.8799999999992
"SO - 000353",2019-03-14 00:00:00.000,2019-03-27 00:00:00.000,26,"Wholesale","EUR","NXH382",67,7,6,1072,460.96,6432,2765.7599999999998,3666.2400000000002
"SO - 0005636",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,29,"Wholesale","EUR","NXH382",22,6,12,931.30000000000007,540.154,11175.6,6481.848,4693.752
"SO - 0002661",2019-03-29 00:00:00.000,2019-04-02 00:00:00.000,33,"Wholesale","EUR","NXH382",29,2,7,1145.7,962.388,8019.9000000000015,6736.716,1283.1840000000002
"SO - 0005103",2019-03-30 00:00:00.000,2019-04-05 00:00:00.000,10,"Wholesale","EUR","NXH382",92,11,9,3919.5,2586.8700000000003,35275.5,23281.83,11993.669999999998
"SO - 000498",2019-04-08 00:00:00.000,2019-04-21 00:00:00.000,3,"Wholesale","EUR","NXH382",48,1,5,3932.9,2635.043,19664.5,13175.215,6489.285
"SO - 0005864",2019-04-10 00:00:00.000,2019-04-13 00:00:00.000,17,"Wholesale","EUR","NXH382",79,1,5,911.2,492.04800000000006,4556,2460.2400000000002,2095.7599999999998
"SO - 0006781",2019-04-13 00:00:00.000,2019-04-20 00:00:00.000,32,"Wholesale","EUR","NXH382",36,8,8,1098.8,582.364,8790.4,4658.912,4131.4879999999994
"SO - 0003176",2019-04-14 00:00:00.000,2019-04-27 00:00:00.000,17,"Wholesale","EUR","NXH382",28,2,7,3530.9,2930.647,24716.3,20514.529,4201.7710000000006
"SO - 0005949",2019-04-14 00:00:00.000,2019-04-18 00:00:00.000,27,"Wholesale","EUR","NXH382",41,5,11,2211,950.73,24321,10458.03,13862.97
"SO - 0006261",2019-04-15 00:00:00.000,2019-04-21 00:00:00.000,5,"Wholesale","EUR","NXH382",4,5,6,1051.9,820.48200000000008,6311.4000000000015,4922.8920000000007,1388.5079999999998
"SO - 0007938",2019-04-17 00:00:00.000,2019-04-22 00:00:00.000,6,"Wholesale","EUR","NXH382",36,1,12,2539.3,1371.2220000000002,30471.600000000002,16454.664000000004,14016.935999999998
"SO - 0007004",2019-04-19 00:00:00.000,2019-05-02 00:00:00.000,1,"Wholesale","EUR","NXH382",43,11,10,1835.8,1321.7759999999998,18358,13217.759999999998,5140.2400000000016
"SO - 0003402",2019-04-20 00:00:00.000,2019-05-02 00:00:00.000,32,"Wholesale","EUR","NXH382",30,13,6,737,412.72,4422,2476.32,1945.6799999999998
"SO - 0007143",2019-04-21 00:00:00.000,2019-05-08 00:00:00.000,49,"Wholesale","EUR","NXH382",78,6,10,1025.1000000000001,645.8130000000001,10251.000000000002,6458.130000000001,3792.8700000000008
"SO - 0005972",2019-04-25 00:00:00.000,2019-05-08 00:00:00.000,31,"Wholesale","EUR","NXH382",91,11,6,3035.1,1699.6560000000002,18210.6,10197.936000000002,8012.663999999997
"SO - 0003838",2019-04-29 00:00:00.000,2019-05-03 00:00:00.000,13,"Wholesale","EUR","NXH382",22,1,7,221.1,154.76999999999998,1547.7,1083.3899999999999,464.31000000000017
"SO - 0005955",2019-05-03 00:00:00.000,2019-05-06 00:00:00.000,22,"Wholesale","EUR","NXH382",44,2,8,268,147.4,2144,1179.2,964.8
"SO - 0006546",2019-05-04 00:00:00.000,2019-05-15 00:00:00.000,7,"Wholesale","EUR","NXH382",1,13,9,2438.8,975.5200000000001,21949.2,8779.68,13169.52
"SO - 0004992",2019-05-08 00:00:00.000,2019-05-14 00:00:00.000,9,"Wholesale","EUR","NXH382",3,11,8,3276.3,2588.277,26210.4,20706.216,5504.1840000000011
"SO - 0005117",2019-05-12 00:00:00.000,2019-05-18 00:00:00.000,5,"Wholesale","EUR","NXH382",15,5,12,1701.8,1021.0799999999999,20421.6,12252.96,8168.6399999999994
"SO - 0003912",2019-05-13 00:00:00.000,2019-05-31 00:00:00.000,49,"Wholesale","EUR","NXH382",41,9,9,3376.8,2026.08,30391.2,18234.72,12156.48
"SO - 0004401",2019-05-15 00:00:00.000,2019-05-29 00:00:00.000,24,"Wholesale","EUR","NXH382",27,1,9,1025.1000000000001,512.55000000000007,9225.9000000000015,4612.9500000000007,4612.9500000000007
"SO - 000571",2019-05-20 00:00:00.000,2019-06-07 00:00:00.000,22,"Wholesale","EUR","NXH382",95,11,10,3986.5,2591.225,39865,25912.25,13952.75
"SO - 0002776",2019-05-24 00:00:00.000,2019-06-05 00:00:00.000,43,"Wholesale","EUR","NXH382",36,2,8,1065.3,511.34399999999994,8522.4,4090.7519999999995,4431.648
"SO - 000518",2019-06-04 00:00:00.000,2019-06-13 00:00:00.000,28,"Wholesale","EUR","NXH382",63,2,6,6231,4922.49,37386,29534.94,7851.0600000000013
"SO - 0003732",2019-06-04 00:00:00.000,2019-06-21 00:00:00.000,30,"Wholesale","EUR","NXH382",84,1,12,2432.1,1580.865,29185.199999999997,18970.38,10214.819999999996
"SO - 0005929",2019-06-07 00:00:00.000,2019-06-13 00:00:00.000,25,"Wholesale","EUR","NXH382",49,1,10,241.20000000000002,130.24800000000002,2412,1302.4800000000002,1109.5199999999998
"SO - 0001388",2019-06-09 00:00:00.000,2019-06-23 00:00:00.000,9,"Wholesale","EUR","NXH382",56,7,10,261.3,216.879,2613,2168.79,444.21000000000004
"SO - 0002317",2019-06-14 00:00:00.000,2019-06-19 00:00:00.000,31,"Wholesale","EUR","NXH382",24,7,5,1005,633.15,5025,3165.75,1859.25
"SO - 0001150",2019-06-24 00:00:00.000,2019-07-02 00:00:00.000,15,"Wholesale","EUR","NXH382",27,7,12,1989.9,795.96,23878.800000000003,9551.52,14327.280000000002
"SO - 0004882",2019-06-24 00:00:00.000,2019-07-06 00:00:00.000,34,"Wholesale","EUR","NXH382",74,3,8,1125.6000000000001,787.92000000000007,9004.8000000000011,6303.3600000000006,2701.4400000000005
"SO - 000495",2019-06-30 00:00:00.000,2019-07-15 00:00:00.000,27,"Wholesale","EUR","NXH382",40,9,11,6405.2,3138.548,70457.2,34524.028,35933.172
"SO - 0006093",2019-07-03 00:00:00.000,2019-07-19 00:00:00.000,7,"Wholesale","EUR","NXH382",83,13,11,6177.4000000000015,5065.468,67951.400000000009,55720.148,12231.252000000008
"SO - 0005256",2019-07-10 00:00:00.000,2019-07-14 00:00:00.000,21,"Wholesale","EUR","NXH382",86,7,9,207.70000000000002,95.542000000000016,1869.3000000000002,859.87800000000016,1009.422
"SO - 0006927",2019-07-11 00:00:00.000,2019-07-28 00:00:00.000,17,"Wholesale","EUR","NXH382",60,5,6,5098.7,3059.22,30592.199999999997,18355.32,12236.879999999997
"SO - 000602",2019-07-12 00:00:00.000,2019-07-26 00:00:00.000,48,"Wholesale","EUR","NXH382",93,1,12,1058.6000000000001,645.74600000000009,12703.2,7748.9520000000011,4954.248
"SO - 0001102",2019-07-22 00:00:00.000,2019-08-02 00:00:00.000,8,"Wholesale","EUR","NXH382",22,11,5,2291.4,1603.98,11457,8019.9,3437.1000000000004
"SO - 0007599",2019-07-22 00:00:00.000,2019-08-03 00:00:00.000,24,"Wholesale","EUR","NXH382",90,7,9,958.1,603.60300000000007,8622.9,5432.4270000000006,3190.472999999999
"SO - 0004223",2019-07-24 00:00:00.000,2019-07-30 00:00:00.000,45,"Wholesale","EUR","NXH382",12,14,8,1742,1201.98,13936,9615.84,4320.16
"SO - 0004813",2019-08-01 00:00:00.000,2019-08-08 00:00:00.000,24,"Wholesale","EUR","NXH382",2,7,10,1286.4,668.92800000000011,12864,6689.2800000000007,6174.7199999999993
"SO - 0003005",2019-08-08 00:00:00.000,2019-08-16 00:00:00.000,20,"Wholesale","EUR","NXH382",17,11,12,1125.6000000000001,675.36,13507.2,8104.32,5402.880000000001
"SO - 0006772",2019-08-11 00:00:00.000,2019-08-15 00:00:00.000,20,"Wholesale","EUR","NXH382",13,1,9,3698.4,2773.8,33285.6,24964.2,8321.3999999999978
"SO - 0002704",2019-08-12 00:00:00.000,2019-08-22 00:00:00.000,14,"Wholesale","EUR","NXH382",63,13,8,1031.8,423.03799999999995,8254.4,3384.3039999999996,4870.096
"SO - 0004902",2019-08-12 00:00:00.000,2019-08-29 00:00:00.000,35,"Wholesale","EUR","NXH382",86,1,5,1983.2,1665.888,9916,8329.4399999999987,1586.5600000000013
"SO - 0002861",2019-08-17 00:00:00.000,2019-09-03 00:00:00.000,1,"Wholesale","EUR","NXH382",86,5,6,1695.1000000000001,1288.276,10170.6,7729.6560000000009,2440.9439999999995
"SO - 0005906",2019-08-18 00:00:00.000,2019-08-25 00:00:00.000,3,"Wholesale","EUR","NXH382",8,13,6,2217.7000000000003,1618.921,13306.2,9713.526,3592.6740000000009
"SO - 0007032",2019-08-18 00:00:00.000,2019-08-28 00:00:00.000,4,"Wholesale","EUR","NXH382",39,7,6,1078.7,431.48,6472.2000000000007,2588.88,3883.3200000000006
